parent_name,utility_name,respondent_id,year,FERC_class,original_cost,accum_depr,net_plant_balance,ARC,ARC_accum_depr,net_ARC
National Grid plc,New England Power Co.,113,2009,general,6563943.0,4666793.0,1897150.0,,,
National Grid plc,New England Power Co.,113,2009,intangible,2267205.0,,2267205.0,,,
National Grid plc,New England Power Co.,113,2009,other_fossil,1170048.0,500963.0,669085.0,,-0.0,
National Grid plc,New England Power Co.,113,2009,transmission,1397957209.0,303640607.0,1094316602.0,,,
National Grid plc,New England Power Co.,113,2008,distribution,7462491.0,4632857.0,2829634.0,,,
National Grid plc,New England Power Co.,113,2008,general,6586814.0,4312698.0,2274116.0,,,
National Grid plc,New England Power Co.,113,2008,intangible,2246660.0,,2246660.0,,,
National Grid plc,New England Power Co.,113,2008,other_fossil,1170048.0,456180.0,713868.0,,-0.0,
National Grid plc,New England Power Co.,113,2008,transmission,1234371551.0,286989993.0,947381558.0,,,
National Grid plc,New England Power Co.,113,2007,distribution,7394980.0,4361469.0,3033511.0,,,
National Grid plc,New England Power Co.,113,2007,general,6131912.0,3973139.0,2158773.0,,,
National Grid plc,New England Power Co.,113,2007,intangible,2246768.0,,2246768.0,,,
National Grid plc,New England Power Co.,113,2007,other_fossil,3700691.0,2786079.0,914612.0,,-0.0,
National Grid plc,New England Power Co.,113,2007,transmission,1181156813.0,275087947.0,906068866.0,,,
National Grid plc,New England Power Co.,113,2006,distribution,7303382.0,4081708.0,3221674.0,,,
National Grid plc,New England Power Co.,113,2006,general,6046140.0,3763786.0,2282354.0,,,
National Grid plc,New England Power Co.,113,2006,intangible,2169146.0,,2169146.0,,,
National Grid plc,New England Power Co.,113,2006,other_fossil,3700691.0,2454036.0,1246655.0,,-0.0,
National Grid plc,New England Power Co.,113,2006,steam,18931495.0,15142127.0,3789368.0,,,
National Grid plc,New England Power Co.,113,2006,transmission,1052162960.0,270739537.0,781423423.0,,,
National Grid plc,New England Power Co.,113,2005,distribution,7278489.0,3822317.0,3456172.0,,,
National Grid plc,New England Power Co.,113,2005,general,6109247.0,3484308.0,2624939.0,,,
National Grid plc,New England Power Co.,113,2005,intangible,2165949.0,,2165949.0,,,
National Grid plc,New England Power Co.,113,2005,other_fossil,4058921.0,2617406.0,1441515.0,,-0.0,
National Grid plc,New England Power Co.,113,2005,steam,18931495.0,15142091.0,3789404.0,,,
National Grid plc,New England Power Co.,113,2005,transmission,952783357.0,257883438.0,694899919.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2020,distribution,839764120.0,216894214.0,622869906.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2020,general,56983394.0,3448413.0,53534981.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2020,intangible,146512023.0,,146512023.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2020,other_fossil,555526849.0,139855284.0,415671565.0,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2020,steam,2460375.0,-20156893.09510729,22617268.09510729,142369.0,25039994.09510729,-24897625.09510729
Entergy Corp.,"Entergy New Orleans, Inc.",114,2020,transmission,193065906.0,78757532.0,114308374.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2019,distribution,760887212.0,220547239.0,540339973.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2019,general,49372336.0,11232152.0,38140184.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2019,intangible,134031083.0,,134031083.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2019,other_fossil,319440739.0,128765292.0,190675447.0,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2019,steam,2460375.0,-18229321.86172686,20689696.86172686,142369.0,22707736.86172686,-22565367.86172686
Entergy Corp.,"Entergy New Orleans, Inc.",114,2019,transmission,175026864.0,75451418.0,99575446.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2018,distribution,716887342.0,212627242.0,504260100.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2018,general,48255564.0,-81360.0,48336924.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2018,intangible,108910150.0,,108910150.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2018,other_fossil,312110971.0,118760662.0,193350309.0,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2018,steam,2478408.0,-14528773.628346436,17007181.628346436,142369.0,20375479.62834644,-20233110.62834644
Entergy Corp.,"Entergy New Orleans, Inc.",114,2018,transmission,153723863.0,72352336.0,81371527.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2017,distribution,674195688.0,205169050.0,469026638.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2017,general,46916986.0,-1141193.0,48058179.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2017,intangible,94214657.0,,94214657.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2017,other_fossil,309846899.0,106550078.0,203296821.0,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2017,steam,2478408.0,-12142384.39496601,14620792.39496601,142369.0,18043222.39496601,-17900853.39496601
Entergy Corp.,"Entergy New Orleans, Inc.",114,2017,transmission,153025919.0,68878769.0,84147150.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2016,distribution,649669827.0,210849688.0,438820139.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2016,general,45882380.0,-2525094.0,48407474.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2016,intangible,88806706.0,,88806706.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2016,other_fossil,302699346.0,95261694.0,207437652.0,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2016,steam,2478408.0,-10026264.16158558,12504672.16158558,142369.0,15710965.16158558,-15568596.16158558
Entergy Corp.,"Entergy New Orleans, Inc.",114,2016,transmission,147718471.0,65970695.0,81747776.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2015,distribution,621719763.0,198082317.0,423637446.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2015,general,43641009.0,-3781481.0,47422490.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2015,intangible,85187607.0,,85187607.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2015,other_fossil,,,,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2015,steam,166630460.0,160499632.07179484,6130827.928205162,142369.0,13378707.928205151,-13236338.928205151
Entergy Corp.,"Entergy New Orleans, Inc.",114,2015,transmission,133917321.0,69660296.0,64257025.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2014,distribution,540222758.0,154756044.0,385466714.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2014,general,43362689.0,-1235165.0,44597854.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2014,intangible,83109111.0,,83109111.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2014,other_fossil,,,,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2014,regional_transmission_and_market_operation,1024516.0,18105.0,1006411.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2014,steam,164277060.0,157906709.30517527,6370350.694824725,142369.0,11046450.694824724,-10904081.694824724
Entergy Corp.,"Entergy New Orleans, Inc.",114,2014,transmission,104723800.0,61099144.0,43624656.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2013,distribution,509248018.0,141131125.0,368116893.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2013,general,44097391.0,-1184305.0,45281696.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2013,intangible,80468142.0,,80468142.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2013,other_fossil,,,,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2013,regional_transmission_and_market_operation,1024516.0,17188.0,1007328.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2013,steam,165007260.0,156779867.5385557,8227392.4614442885,142369.0,8714193.4614443,-8571824.4614443
Entergy Corp.,"Entergy New Orleans, Inc.",114,2013,transmission,89641046.0,58696527.0,30944519.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2012,distribution,491803447.0,134143111.0,357660336.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2012,general,43048454.0,-2038211.0,45086665.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2012,intangible,78590843.0,,78590843.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2012,other_fossil,,,,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2012,regional_transmission_and_market_operation,1024516.0,13567.0,1010949.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2012,steam,157105847.0,151050411.9385808,6055435.061419189,268577.0,14106939.06141918,-13838362.06141918
Entergy Corp.,"Entergy New Orleans, Inc.",114,2012,transmission,88516424.0,61988438.0,26527986.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2011,distribution,450699426.0,132086524.0,318612902.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2011,general,48264176.0,1821015.0,46443161.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2011,intangible,76898394.0,,76898394.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2011,other_fossil,,4304.0,,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2011,regional_transmission_and_market_operation,1024516.0,9946.0,1014570.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2011,steam,154433768.0,152562039.17196125,1871728.828038752,268577.0,11774681.828038754,-11506104.828038754
Entergy Corp.,"Entergy New Orleans, Inc.",114,2011,transmission,80739769.0,59933690.0,20806079.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2010,distribution,438437629.0,122862353.0,315575276.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2010,general,43261259.0,1893275.0,41367984.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2010,intangible,73081029.0,,73081029.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2010,other_fossil,,4304.0,,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2010,regional_transmission_and_market_operation,1024516.0,6325.0,1018191.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2010,steam,186096359.0,182941668.40534168,3154690.594658315,268577.0,9442424.594658324,-9173847.594658324
Entergy Corp.,"Entergy New Orleans, Inc.",114,2010,transmission,79833935.0,58742531.0,21091404.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2009,distribution,415864715.0,116814724.0,299049991.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2009,general,40089549.0,4764213.0,35325336.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2009,intangible,71266727.0,,71266727.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2009,other_fossil,,4304.0,,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2009,regional_transmission_and_market_operation,1024506.0,2704.0,1021802.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2009,steam,177228228.0,180949631.6387221,-3721403.638722092,268577.0,7110167.361277898,-6841590.361277898
Entergy Corp.,"Entergy New Orleans, Inc.",114,2009,transmission,83624438.0,58309945.0,25314493.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2008,distribution,394719706.0,138252240.0,256467466.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2008,general,24590789.0,-4230711.0,28821500.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2008,intangible,95431231.0,,95431231.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2008,other_fossil,1474282.0,884432.0,589850.0,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2008,steam,174655930.0,174650404.87210253,5525.1278974711895,268577.0,4777910.12789747,-4509333.12789747
Entergy Corp.,"Entergy New Orleans, Inc.",114,2008,transmission,76186200.0,55147656.0,21038544.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2007,distribution,379442649.0,122937417.0,256505232.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2007,general,23849801.0,-2600631.0,26450432.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2007,intangible,92852762.0,,92852762.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2007,other_fossil,1474282.0,799442.0,674840.0,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2007,steam,172868706.0,170935141.10548297,1933564.8945170343,268577.0,2445652.8945170427,-2177075.8945170427
Entergy Corp.,"Entergy New Orleans, Inc.",114,2007,transmission,74668752.0,53499243.0,21169509.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2006,distribution,368706714.0,99303693.0,269403021.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2006,general,24373701.0,-2728894.0,27102595.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2006,intangible,59747541.0,,59747541.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2006,other_fossil,1474282.0,714403.0,759879.0,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2006,steam,169042377.0,168598790.33886337,443586.6611366272,268577.0,113395.66113661505,155181.33886338497
Entergy Corp.,"Entergy New Orleans, Inc.",114,2006,transmission,74468110.0,51334435.0,23133675.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2005,distribution,372067766.0,107987168.0,264080598.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2005,general,32587565.0,5873685.0,26713880.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2005,intangible,53226758.0,,53226758.0,,,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2005,other_fossil,1474282.0,633313.0,840969.0,,-0.0,
Entergy Corp.,"Entergy New Orleans, Inc.",114,2005,steam,168989705.0,163192773.0,5796932.0,107413.0,,107413.0
Entergy Corp.,"Entergy New Orleans, Inc.",114,2005,transmission,62591526.0,37606007.0,24985519.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2020,distribution,3029497012.0,1338943128.0,1690553884.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2020,general,184650627.0,101286164.0,83364463.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2020,hydro,158853140.0,78483263.0,80369877.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2020,intangible,27254501.0,,27254501.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2020,other_fossil,444060.0,304679.0,139381.0,,-0.0,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2020,steam,658460.0,712098.0,-53638.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2020,transmission,1514088107.0,532308863.3568007,981779243.6431993,575252.0,230533.6431993412,344718.3568006588
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2019,distribution,2856057256.0,100713777.0,2755343479.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2019,general,184853876.0,1372568203.0,-1187714327.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2019,hydro,146892367.0,75983311.0,70909056.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2019,intangible,27254501.0,,27254501.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2019,other_fossil,444060.0,295126.0,148934.0,,-0.0,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2019,steam,658460.0,692357.0,-33897.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2019,transmission,1410074164.0,526506727.5644969,883567436.4355031,620923.0,214491.43550305316,406431.56449694687
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2018,distribution,2695519080.0,1375533540.0,1319985540.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2018,general,183108446.0,94771541.0,88336905.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2018,hydro,137637333.0,70335889.0,67301444.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2018,intangible,22049271.0,,22049271.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2018,other_fossil,444060.0,275022.0,169038.0,,-0.0,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2018,steam,658460.0,670408.0,-11948.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2018,transmission,1251575675.0,512164743.3768658,739410931.6231341,667606.0,196272.62313417564,471333.37686582434
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2017,distribution,2551119508.0,1347841904.0,1203277604.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2017,general,179872646.0,90345289.0,89527357.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2017,hydro,133163010.0,71813801.0,61349209.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2017,intangible,22049271.0,,22049271.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2017,other_fossil,-1285968.0,774242.0,-2060210.0,,-0.0,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2017,steam,658460.0,648460.0,10000.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2017,transmission,1181299220.0,507059827.5103837,674239392.4896163,715324.0,175956.4896162933,539367.5103837068
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2016,distribution,2451322959.0,1301539082.0,1149783877.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2016,general,180974456.0,85106625.0,95867831.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2016,hydro,132867806.0,70939720.0,61928086.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2016,intangible,21906326.0,,21906326.0,,,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2016,other_fossil,444060.0,859048.0,-414988.0,,-0.0,
"Avangrid, Inc.",New York State Electric & Gas Corp.,115,2016,steam,658460.0,615947.0,42513.0,,,
